   filename        accent    study   set   speaker  gender
G40571S1193.wav   Spanish   adapt   dev   G40571   Male
G40571S1194.wav   Spanish   adapt   dev   G40571   Male
G40571S1195.wav   Spanish   adapt   dev   G40571   Male
G40571S1196.wav   Spanish   adapt   dev   G40571   Male
G40571S1197.wav   Spanish   adapt   dev   G40571   Male
G40571S1198.wav   Spanish   adapt   dev   G40571   Male
G51566S1125.wav   Spanish   adapt   dev   G51566   Female
G51566S1126.wav   Spanish   adapt   dev   G51566   Female
G51566S1127.wav   Spanish   adapt   dev   G51566   Female
G51566S1128.wav   Spanish   adapt   dev   G51566   Female
G51566S1129.wav   Spanish   adapt   dev   G51566   Female
G51566S1130.wav   Spanish   adapt   dev   G51566   Female
G51566S1131.wav   Spanish   adapt   dev   G51566   Female
G51566S1132.wav   Spanish   adapt   dev   G51566   Female
G51566S1133.wav   Spanish   adapt   dev   G51566   Female
G51566S1134.wav   Spanish   adapt   dev   G51566   Female
G51566S1135.wav   Spanish   adapt   dev   G51566   Female
G51566S1136.wav   Spanish   adapt   dev   G51566   Female
G51566S1137.wav   Spanish   adapt   dev   G51566   Female
G51566S1138.wav   Spanish   adapt   dev   G51566   Female
G51566S1140.wav   Spanish   adapt   dev   G51566   Female
G51566S1141.wav   Spanish   adapt   dev   G51566   Female
G51566S1142.wav   Spanish   adapt   dev   G51566   Female
G51566S1143.wav   Spanish   adapt   dev   G51566   Female
G51566S1144.wav   Spanish   adapt   dev   G51566   Female
G51566S1145.wav   Spanish   adapt   dev   G51566   Female
G51566S1146.wav   Spanish   adapt   dev   G51566   Female
G51566S1147.wav   Spanish   adapt   dev   G51566   Female
G51566S1148.wav   Spanish   adapt   dev   G51566   Female
G20289S1153.wav   American   adapt   test   G20289   Female
G20289S1154.wav   American   adapt   test   G20289   Female
G20289S1155.wav   American   adapt   test   G20289   Female
G20289S1156.wav   American   adapt   test   G20289   Female
G20289S1157.wav   American   adapt   test   G20289   Female
G20289S1158.wav   American   adapt   test   G20289   Female
G20289S1159.wav   American   adapt   test   G20289   Female
G20289S1160.wav   American   adapt   test   G20289   Female
G20289S1161.wav   American   adapt   test   G20289   Female
G20289S1162.wav   American   adapt   test   G20289   Female
G20289S1163.wav   American   adapt   test   G20289   Female
G20289S1164.wav   American   adapt   test   G20289   Female
G20289S1165.wav   American   adapt   test   G20289   Female
G20289S1166.wav   American   adapt   test   G20289   Female
G20289S1167.wav   American   adapt   test   G20289   Female
G20289S1168.wav   American   adapt   test   G20289   Female
G20289S1169.wav   American   adapt   test   G20289   Female
G20289S1170.wav   American   adapt   test   G20289   Female
G20289S1171.wav   American   adapt   test   G20289   Female
G20289S1172.wav   American   adapt   test   G20289   Female
G20289S1173.wav   American   adapt   test   G20289   Female
G20289S1174.wav   American   adapt   test   G20289   Female
G20289S1175.wav   American   adapt   test   G20289   Female
G20289S1176.wav   American   adapt   test   G20289   Female
G20289S1177.wav   American   adapt   test   G20289   Female
G20289S1178.wav   American   adapt   test   G20289   Female
G20289S1179.wav   American   adapt   test   G20289   Female
G20289S1180.wav   American   adapt   test   G20289   Female
G20289S1181.wav   American   adapt   test   G20289   Female
G20289S1182.wav   American   adapt   test   G20289   Female
G20289S1183.wav   American   adapt   test   G20289   Female
G20289S1184.wav   American   adapt   test   G20289   Female
G20291S1001.wav   American   adapt   test   G20291   Female
G20291S1002.wav   American   adapt   test   G20291   Female
G20291S1003.wav   American   adapt   test   G20291   Female
G20291S1004.wav   American   adapt   test   G20291   Female
G20291S1005.wav   American   adapt   test   G20291   Female
G20291S1006.wav   American   adapt   test   G20291   Female
G20291S1007.wav   American   adapt   test   G20291   Female
G20291S1008.wav   American   adapt   test   G20291   Female
G20291S1009.wav   American   adapt   test   G20291   Female
G20291S1010.wav   American   adapt   test   G20291   Female
G20291S1011.wav   American   adapt   test   G20291   Female
G20291S1012.wav   American   adapt   test   G20291   Female
G20291S1013.wav   American   adapt   test   G20291   Female
G20291S1015.wav   American   adapt   test   G20291   Female
G20291S1016.wav   American   adapt   test   G20291   Female
G20291S1018.wav   American   adapt   test   G20291   Female
G20291S1019.wav   American   adapt   test   G20291   Female
G20291S1020.wav   American   adapt   test   G20291   Female
G20291S1021.wav   American   adapt   test   G20291   Female
G20291S1022.wav   American   adapt   test   G20291   Female
G20291S1023.wav   American   adapt   test   G20291   Female
G20291S1024.wav   American   adapt   test   G20291   Female
G20291S1026.wav   American   adapt   test   G20291   Female
G20291S1027.wav   American   adapt   test   G20291   Female
G20291S1028.wav   American   adapt   test   G20291   Female
G20291S1029.wav   American   adapt   test   G20291   Female
G20291S1030.wav   American   adapt   test   G20291   Female
G20291S1031.wav   American   adapt   test   G20291   Female
G20291S1032.wav   American   adapt   test   G20291   Female
G20291S1033.wav   American   adapt   test   G20291   Female
G20291S1034.wav   American   adapt   test   G20291   Female
G20291S1035.wav   American   adapt   test   G20291   Female
G20291S1037.wav   American   adapt   test   G20291   Female
G20291S1038.wav   American   adapt   test   G20291   Female
G20291S1039.wav   American   adapt   test   G20291   Female
G20549S1203.wav   American   adapt   test   G20549   Female
G20549S1204.wav   American   adapt   test   G20549   Female
G20549S1205.wav   American   adapt   test   G20549   Female
G20549S1206.wav   American   adapt   test   G20549   Female
G20549S1207.wav   American   adapt   test   G20549   Female
G20549S1208.wav   American   adapt   test   G20549   Female
G20549S1209.wav   American   adapt   test   G20549   Female
G20549S1210.wav   American   adapt   test   G20549   Female
G20549S1211.wav   American   adapt   test   G20549   Female
G20549S1212.wav   American   adapt   test   G20549   Female
G20549S1213.wav   American   adapt   test   G20549   Female
G20549S1214.wav   American   adapt   test   G20549   Female
G20549S1215.wav   American   adapt   test   G20549   Female
G20549S1216.wav   American   adapt   test   G20549   Female
G20549S1217.wav   American   adapt   test   G20549   Female
G20549S1218.wav   American   adapt   test   G20549   Female
G20549S1219.wav   American   adapt   test   G20549   Female
G20549S1220.wav   American   adapt   test   G20549   Female
G20549S1221.wav   American   adapt   test   G20549   Female
G20549S1222.wav   American   adapt   test   G20549   Female
G20549S1223.wav   American   adapt   test   G20549   Female
G20549S1224.wav   American   adapt   test   G20549   Female
G20549S1226.wav   American   adapt   test   G20549   Female
G20549S1228.wav   American   adapt   test   G20549   Female
G20549S1229.wav   American   adapt   test   G20549   Female
G20549S1230.wav   American   adapt   test   G20549   Female
G20549S1231.wav   American   adapt   test   G20549   Female
G20549S1232.wav   American   adapt   test   G20549   Female
G20549S1234.wav   American   adapt   test   G20549   Female
G20549S1235.wav   American   adapt   test   G20549   Female
G20549S1236.wav   American   adapt   test   G20549   Female
G20549S1237.wav   American   adapt   test   G20549   Female
G20549S1238.wav   American   adapt   test   G20549   Female
G20549S1239.wav   American   adapt   test   G20549   Female
G20549S1240.wav   American   adapt   test   G20549   Female
G20785S1158.wav   American   adapt   test   G20785   Male
G20785S1159.wav   American   adapt   test   G20785   Male
G20785S1160.wav   American   adapt   test   G20785   Male
G20785S1161.wav   American   adapt   test   G20785   Male
G20785S1162.wav   American   adapt   test   G20785   Male
G20785S1163.wav   American   adapt   test   G20785   Male
G20785S1164.wav   American   adapt   test   G20785   Male
G20785S1165.wav   American   adapt   test   G20785   Male
G20785S1166.wav   American   adapt   test   G20785   Male
G20785S1167.wav   American   adapt   test   G20785   Male
G20785S1168.wav   American   adapt   test   G20785   Male
G20785S1169.wav   American   adapt   test   G20785   Male
G20785S1170.wav   American   adapt   test   G20785   Male
G20785S1171.wav   American   adapt   test   G20785   Male
G20785S1172.wav   American   adapt   test   G20785   Male
G20785S1173.wav   American   adapt   test   G20785   Male
G20785S1174.wav   American   adapt   test   G20785   Male
G20785S1175.wav   American   adapt   test   G20785   Male
G20785S1176.wav   American   adapt   test   G20785   Male
G20785S1177.wav   American   adapt   test   G20785   Male
G20785S1178.wav   American   adapt   test   G20785   Male
G20785S1179.wav   American   adapt   test   G20785   Male
G20785S1180.wav   American   adapt   test   G20785   Male
G20785S1181.wav   American   adapt   test   G20785   Male
G20785S1182.wav   American   adapt   test   G20785   Male
G20785S1183.wav   American   adapt   test   G20785   Male
G20785S1184.wav   American   adapt   test   G20785   Male
G20785S1185.wav   American   adapt   test   G20785   Male
G20785S1186.wav   American   adapt   test   G20785   Male
G20785S1187.wav   American   adapt   test   G20785   Male
G20785S1188.wav   American   adapt   test   G20785   Male
G20795S1214.wav   American   adapt   test   G20795   Male
G20795S1215.wav   American   adapt   test   G20795   Male
G20795S1216.wav   American   adapt   test   G20795   Male
G20795S1217.wav   American   adapt   test   G20795   Male
G20795S1218.wav   American   adapt   test   G20795   Male
G20795S1219.wav   American   adapt   test   G20795   Male
G20795S1220.wav   American   adapt   test   G20795   Male
G20795S1221.wav   American   adapt   test   G20795   Male
G20795S1222.wav   American   adapt   test   G20795   Male
G20795S1223.wav   American   adapt   test   G20795   Male
G20795S1224.wav   American   adapt   test   G20795   Male
G20795S1225.wav   American   adapt   test   G20795   Male
G20795S1226.wav   American   adapt   test   G20795   Male
G20795S1227.wav   American   adapt   test   G20795   Male
G20795S1228.wav   American   adapt   test   G20795   Male
G20795S1229.wav   American   adapt   test   G20795   Male
G20795S1230.wav   American   adapt   test   G20795   Male
G20795S1231.wav   American   adapt   test   G20795   Male
G20795S1232.wav   American   adapt   test   G20795   Male
G20795S1233.wav   American   adapt   test   G20795   Male
G20795S1234.wav   American   adapt   test   G20795   Male
G20795S1235.wav   American   adapt   test   G20795   Male
G20795S1236.wav   American   adapt   test   G20795   Male
G20795S1237.wav   American   adapt   test   G20795   Male
G20795S1238.wav   American   adapt   test   G20795   Male
G20795S1239.wav   American   adapt   test   G20795   Male
G20795S1241.wav   American   adapt   test   G20795   Male
G20795S1242.wav   American   adapt   test   G20795   Male
G20795S1243.wav   American   adapt   test   G20795   Male
G20795S1244.wav   American   adapt   test   G20795   Male
G20795S1245.wav   American   adapt   test   G20795   Male
G20795S1246.wav   American   adapt   test   G20795   Male
G20795S1247.wav   American   adapt   test   G20795   Male
G20795S1248.wav   American   adapt   test   G20795   Male
G30157S1001.wav   American   adapt   test   G30157   Female
G30157S1002.wav   American   adapt   test   G30157   Female
G30157S1004.wav   American   adapt   test   G30157   Female
G30157S1005.wav   American   adapt   test   G30157   Female
G30157S1006.wav   American   adapt   test   G30157   Female
G30157S1007.wav   American   adapt   test   G30157   Female
G30157S1008.wav   American   adapt   test   G30157   Female
G30157S1009.wav   American   adapt   test   G30157   Female
G30157S1010.wav   American   adapt   test   G30157   Female
G30157S1011.wav   American   adapt   test   G30157   Female
G30157S1012.wav   American   adapt   test   G30157   Female
G30157S1013.wav   American   adapt   test   G30157   Female
G30157S1014.wav   American   adapt   test   G30157   Female
G30157S1015.wav   American   adapt   test   G30157   Female
G30157S1016.wav   American   adapt   test   G30157   Female
G30157S1017.wav   American   adapt   test   G30157   Female
G30157S1018.wav   American   adapt   test   G30157   Female
G30157S1019.wav   American   adapt   test   G30157   Female
G30157S1020.wav   American   adapt   test   G30157   Female
G30157S1021.wav   American   adapt   test   G30157   Female
G30157S1022.wav   American   adapt   test   G30157   Female
G30157S1023.wav   American   adapt   test   G30157   Female
G30157S1024.wav   American   adapt   test   G30157   Female
G30157S1025.wav   American   adapt   test   G30157   Female
G30157S1026.wav   American   adapt   test   G30157   Female
G30157S1027.wav   American   adapt   test   G30157   Female
G30201S1136.wav   American   adapt   test   G30201   Female
G30201S1137.wav   American   adapt   test   G30201   Female
G30201S1138.wav   American   adapt   test   G30201   Female
G30201S1139.wav   American   adapt   test   G30201   Female
G30201S1140.wav   American   adapt   test   G30201   Female
G30201S1141.wav   American   adapt   test   G30201   Female
G30201S1142.wav   American   adapt   test   G30201   Female
G30201S1143.wav   American   adapt   test   G30201   Female
G30201S1144.wav   American   adapt   test   G30201   Female
G30201S1145.wav   American   adapt   test   G30201   Female
G30201S1146.wav   American   adapt   test   G30201   Female
G30201S1147.wav   American   adapt   test   G30201   Female
G30201S1148.wav   American   adapt   test   G30201   Female
G30201S1149.wav   American   adapt   test   G30201   Female
G30201S1150.wav   American   adapt   test   G30201   Female
G30201S1151.wav   American   adapt   test   G30201   Female
G30201S1152.wav   American   adapt   test   G30201   Female
G30201S1153.wav   American   adapt   test   G30201   Female
G30201S1154.wav   American   adapt   test   G30201   Female
G30201S1155.wav   American   adapt   test   G30201   Female
G30201S1156.wav   American   adapt   test   G30201   Female
G30201S1157.wav   American   adapt   test   G30201   Female
G30201S1158.wav   American   adapt   test   G30201   Female
G30201S1159.wav   American   adapt   test   G30201   Female
G30201S1160.wav   American   adapt   test   G30201   Female
G30201S1161.wav   American   adapt   test   G30201   Female
G30201S1162.wav   American   adapt   test   G30201   Female
G30361S1161.wav   American   adapt   test   G30361   Male
G30361S1162.wav   American   adapt   test   G30361   Male
G30361S1163.wav   American   adapt   test   G30361   Male
G30361S1164.wav   American   adapt   test   G30361   Male
G30361S1165.wav   American   adapt   test   G30361   Male
G30361S1166.wav   American   adapt   test   G30361   Male
G30361S1167.wav   American   adapt   test   G30361   Male
G30361S1170.wav   American   adapt   test   G30361   Male
G30361S1171.wav   American   adapt   test   G30361   Male
G30361S1172.wav   American   adapt   test   G30361   Male
G30361S1173.wav   American   adapt   test   G30361   Male
G30361S1174.wav   American   adapt   test   G30361   Male
G30361S1176.wav   American   adapt   test   G30361   Male
G30361S1177.wav   American   adapt   test   G30361   Male
G30361S1178.wav   American   adapt   test   G30361   Male
G30361S1179.wav   American   adapt   test   G30361   Male
G30361S1180.wav   American   adapt   test   G30361   Male
G30361S1181.wav   American   adapt   test   G30361   Male
G30361S1182.wav   American   adapt   test   G30361   Male
G30361S1184.wav   American   adapt   test   G30361   Male
G30361S1185.wav   American   adapt   test   G30361   Male
G30361S1186.wav   American   adapt   test   G30361   Male
G30361S1187.wav   American   adapt   test   G30361   Male
G30361S1188.wav   American   adapt   test   G30361   Male
G30592S1163.wav   American   adapt   test   G30592   Male
G30592S1164.wav   American   adapt   test   G30592   Male
G30592S1165.wav   American   adapt   test   G30592   Male
G30592S1166.wav   American   adapt   test   G30592   Male
G30592S1168.wav   American   adapt   test   G30592   Male
G30592S1169.wav   American   adapt   test   G30592   Male
G30592S1170.wav   American   adapt   test   G30592   Male
G30592S1171.wav   American   adapt   test   G30592   Male
G30592S1172.wav   American   adapt   test   G30592   Male
G30592S1173.wav   American   adapt   test   G30592   Male
G30592S1174.wav   American   adapt   test   G30592   Male
G30592S1176.wav   American   adapt   test   G30592   Male
G30592S1177.wav   American   adapt   test   G30592   Male
G30592S1178.wav   American   adapt   test   G30592   Male
G30592S1179.wav   American   adapt   test   G30592   Male
G30592S1180.wav   American   adapt   test   G30592   Male
G30592S1181.wav   American   adapt   test   G30592   Male
G30592S1182.wav   American   adapt   test   G30592   Male
G30592S1183.wav   American   adapt   test   G30592   Male
G30592S1184.wav   American   adapt   test   G30592   Male
G30592S1185.wav   American   adapt   test   G30592   Male
G30592S1186.wav   American   adapt   test   G30592   Male
G30592S1187.wav   American   adapt   test   G30592   Male
G30592S1188.wav   American   adapt   test   G30592   Male
G30592S1189.wav   American   adapt   test   G30592   Male
G30592S1190.wav   American   adapt   test   G30592   Male
G30592S1191.wav   American   adapt   test   G30592   Male
G30592S1192.wav   American   adapt   test   G30592   Male
G30592S1193.wav   American   adapt   test   G30592   Male
G30750S1222.wav   American   adapt   test   G30750   Male
G30750S1223.wav   American   adapt   test   G30750   Male
G30750S1225.wav   American   adapt   test   G30750   Male
G30750S1226.wav   American   adapt   test   G30750   Male
G30750S1228.wav   American   adapt   test   G30750   Male
G30750S1229.wav   American   adapt   test   G30750   Male
G30750S1230.wav   American   adapt   test   G30750   Male
G30750S1231.wav   American   adapt   test   G30750   Male
G30750S1232.wav   American   adapt   test   G30750   Male
G30750S1233.wav   American   adapt   test   G30750   Male
G30750S1234.wav   American   adapt   test   G30750   Male
G30750S1235.wav   American   adapt   test   G30750   Male
G30750S1236.wav   American   adapt   test   G30750   Male
G30750S1237.wav   American   adapt   test   G30750   Male
G30750S1238.wav   American   adapt   test   G30750   Male
G30750S1240.wav   American   adapt   test   G30750   Male
G30750S1243.wav   American   adapt   test   G30750   Male
G30750S1244.wav   American   adapt   test   G30750   Male
G30750S1245.wav   American   adapt   test   G30750   Male
G30750S1246.wav   American   adapt   test   G30750   Male
G30750S1247.wav   American   adapt   test   G30750   Male
G30750S1249.wav   American   adapt   test   G30750   Male
G30750S1250.wav   American   adapt   test   G30750   Male
G30750S1251.wav   American   adapt   test   G30750   Male
G30750S1252.wav   American   adapt   test   G30750   Male
G30750S1254.wav   American   adapt   test   G30750   Male
G30750S1255.wav   American   adapt   test   G30750   Male
G30750S1256.wav   American   adapt   test   G30750   Male
G30750S1257.wav   American   adapt   test   G30750   Male
G30750S2261.wav   American   adapt   test   G30750   Male
G30750S2262.wav   American   adapt   test   G30750   Male
G30750S2263.wav   American   adapt   test   G30750   Male
G30854S1153.wav   American   adapt   test   G30854   Male
G30854S1154.wav   American   adapt   test   G30854   Male
G30854S1155.wav   American   adapt   test   G30854   Male
G30854S1156.wav   American   adapt   test   G30854   Male
G30854S1157.wav   American   adapt   test   G30854   Male
G30854S1158.wav   American   adapt   test   G30854   Male
G30854S1159.wav   American   adapt   test   G30854   Male
G30854S1160.wav   American   adapt   test   G30854   Male
G30854S1161.wav   American   adapt   test   G30854   Male
G30854S1162.wav   American   adapt   test   G30854   Male
G30854S1163.wav   American   adapt   test   G30854   Male
G30854S1164.wav   American   adapt   test   G30854   Male
G30854S1165.wav   American   adapt   test   G30854   Male
G30854S1166.wav   American   adapt   test   G30854   Male
G30854S1167.wav   American   adapt   test   G30854   Male
G30854S1168.wav   American   adapt   test   G30854   Male
G30854S1169.wav   American   adapt   test   G30854   Male
G30854S1170.wav   American   adapt   test   G30854   Male
G30854S1172.wav   American   adapt   test   G30854   Male
G30854S1173.wav   American   adapt   test   G30854   Male
G30854S1174.wav   American   adapt   test   G30854   Male
G30854S1175.wav   American   adapt   test   G30854   Male
G30854S1176.wav   American   adapt   test   G30854   Male
G30854S1177.wav   American   adapt   test   G30854   Male
G30854S1178.wav   American   adapt   test   G30854   Male
G30854S1179.wav   American   adapt   test   G30854   Male
G30854S1180.wav   American   adapt   test   G30854   Male
G30854S1181.wav   American   adapt   test   G30854   Male
G30854S1182.wav   American   adapt   test   G30854   Male
G30854S1183.wav   American   adapt   test   G30854   Male
G30854S1184.wav   American   adapt   test   G30854   Male
G40003S1178.wav   American   adapt   test   G40003   Female
G40003S1179.wav   American   adapt   test   G40003   Female
G40003S1180.wav   American   adapt   test   G40003   Female
G40003S1181.wav   American   adapt   test   G40003   Female
G40003S1182.wav   American   adapt   test   G40003   Female
G40003S1184.wav   American   adapt   test   G40003   Female
G40003S1186.wav   American   adapt   test   G40003   Female
G40003S1187.wav   American   adapt   test   G40003   Female
G40003S1188.wav   American   adapt   test   G40003   Female
G40003S1189.wav   American   adapt   test   G40003   Female
G40003S1190.wav   American   adapt   test   G40003   Female
G40003S1191.wav   American   adapt   test   G40003   Female
G40003S1192.wav   American   adapt   test   G40003   Female
G40003S1193.wav   American   adapt   test   G40003   Female
G40003S1195.wav   American   adapt   test   G40003   Female
G40003S1196.wav   American   adapt   test   G40003   Female
G40003S1197.wav   American   adapt   test   G40003   Female
G40003S1199.wav   American   adapt   test   G40003   Female
G40003S1200.wav   American   adapt   test   G40003   Female
G40003S1201.wav   American   adapt   test   G40003   Female
G40003S1203.wav   American   adapt   test   G40003   Female
G40003S1204.wav   American   adapt   test   G40003   Female
G40003S1205.wav   American   adapt   test   G40003   Female
G40003S1206.wav   American   adapt   test   G40003   Female
G40003S1207.wav   American   adapt   test   G40003   Female
G40003S1209.wav   American   adapt   test   G40003   Female
G40003S1210.wav   American   adapt   test   G40003   Female
G40003S1211.wav   American   adapt   test   G40003   Female
G40003S1215.wav   American   adapt   test   G40003   Female
G00009S1175.wav   British   adapt   test   G00009   Male
G00009S1176.wav   British   adapt   test   G00009   Male
G00009S1177.wav   British   adapt   test   G00009   Male
G00009S1178.wav   British   adapt   test   G00009   Male
G00009S1179.wav   British   adapt   test   G00009   Male
G00009S1180.wav   British   adapt   test   G00009   Male
G00009S1181.wav   British   adapt   test   G00009   Male
G00009S1182.wav   British   adapt   test   G00009   Male
G00009S1183.wav   British   adapt   test   G00009   Male
G00009S1184.wav   British   adapt   test   G00009   Male
G00009S1185.wav   British   adapt   test   G00009   Male
G00009S1186.wav   British   adapt   test   G00009   Male
G00009S1187.wav   British   adapt   test   G00009   Male
G00009S1188.wav   British   adapt   test   G00009   Male
G00009S1189.wav   British   adapt   test   G00009   Male
G00009S1190.wav   British   adapt   test   G00009   Male
G00009S1191.wav   British   adapt   test   G00009   Male
G00009S1192.wav   British   adapt   test   G00009   Male
G00009S1193.wav   British   adapt   test   G00009   Male
G00009S1194.wav   British   adapt   test   G00009   Male
G00009S1195.wav   British   adapt   test   G00009   Male
G00009S1196.wav   British   adapt   test   G00009   Male
G00009S1197.wav   British   adapt   test   G00009   Male
G00009S1198.wav   British   adapt   test   G00009   Male
G00009S1199.wav   British   adapt   test   G00009   Male
G00009S1200.wav   British   adapt   test   G00009   Male
G00009S1201.wav   British   adapt   test   G00009   Male
G00009S1202.wav   British   adapt   test   G00009   Male
G00009S1203.wav   British   adapt   test   G00009   Male
G00009S1204.wav   British   adapt   test   G00009   Male
G00009S1205.wav   British   adapt   test   G00009   Male
G00009S1206.wav   British   adapt   test   G00009   Male
G00011S1123.wav   British   adapt   test   G00011   Male
G00011S1125.wav   British   adapt   test   G00011   Male
G00011S1126.wav   British   adapt   test   G00011   Male
G00011S1127.wav   British   adapt   test   G00011   Male
G00011S1128.wav   British   adapt   test   G00011   Male
G00011S1129.wav   British   adapt   test   G00011   Male
G00011S1130.wav   British   adapt   test   G00011   Male
G00011S1131.wav   British   adapt   test   G00011   Male
G00011S1132.wav   British   adapt   test   G00011   Male
G00011S1133.wav   British   adapt   test   G00011   Male
G00011S1134.wav   British   adapt   test   G00011   Male
G00011S1135.wav   British   adapt   test   G00011   Male
G00011S1136.wav   British   adapt   test   G00011   Male
G00011S1138.wav   British   adapt   test   G00011   Male
G00011S1139.wav   British   adapt   test   G00011   Male
G00011S1140.wav   British   adapt   test   G00011   Male
G00011S1141.wav   British   adapt   test   G00011   Male
G00011S1142.wav   British   adapt   test   G00011   Male
G00011S1143.wav   British   adapt   test   G00011   Male
G00011S1144.wav   British   adapt   test   G00011   Male
G00011S1145.wav   British   adapt   test   G00011   Male
G00011S1146.wav   British   adapt   test   G00011   Male
G00011S1147.wav   British   adapt   test   G00011   Male
G00011S1148.wav   British   adapt   test   G00011   Male
G00011S1149.wav   British   adapt   test   G00011   Male
G00011S1150.wav   British   adapt   test   G00011   Male
G00011S1151.wav   British   adapt   test   G00011   Male
G00011S1152.wav   British   adapt   test   G00011   Male
G00011S1153.wav   British   adapt   test   G00011   Male
G00025S1191.wav   British   adapt   test   G00025   Male
G00025S1192.wav   British   adapt   test   G00025   Male
G00025S1193.wav   British   adapt   test   G00025   Male
G00025S1194.wav   British   adapt   test   G00025   Male
G00025S1195.wav   British   adapt   test   G00025   Male
G00025S1196.wav   British   adapt   test   G00025   Male
G00025S1197.wav   British   adapt   test   G00025   Male
G00025S1198.wav   British   adapt   test   G00025   Male
G00025S1199.wav   British   adapt   test   G00025   Male
G00025S1200.wav   British   adapt   test   G00025   Male
G00025S1201.wav   British   adapt   test   G00025   Male
G00025S1202.wav   British   adapt   test   G00025   Male
G00025S1203.wav   British   adapt   test   G00025   Male
G00025S1204.wav   British   adapt   test   G00025   Male
G00025S1205.wav   British   adapt   test   G00025   Male
G00025S1206.wav   British   adapt   test   G00025   Male
G00025S1207.wav   British   adapt   test   G00025   Male
G00025S1208.wav   British   adapt   test   G00025   Male
G00025S1209.wav   British   adapt   test   G00025   Male
G00025S1210.wav   British   adapt   test   G00025   Male
G00025S1211.wav   British   adapt   test   G00025   Male
G00025S1212.wav   British   adapt   test   G00025   Male
G00025S1213.wav   British   adapt   test   G00025   Male
G00025S1214.wav   British   adapt   test   G00025   Male
G00025S1215.wav   British   adapt   test   G00025   Male
G00025S1216.wav   British   adapt   test   G00025   Male
G00025S1217.wav   British   adapt   test   G00025   Male
G00025S1218.wav   British   adapt   test   G00025   Male
G00025S1219.wav   British   adapt   test   G00025   Male
G00025S1220.wav   British   adapt   test   G00025   Male
G00025S1221.wav   British   adapt   test   G00025   Male
G00025S1222.wav   British   adapt   test   G00025   Male
G00025S1223.wav   British   adapt   test   G00025   Male
G00025S1224.wav   British   adapt   test   G00025   Male
G00025S1225.wav   British   adapt   test   G00025   Male
G00025S1226.wav   British   adapt   test   G00025   Male
G00030S1179.wav   British   adapt   test   G00030   Male
G00030S1180.wav   British   adapt   test   G00030   Male
G00030S1181.wav   British   adapt   test   G00030   Male
G00030S1182.wav   British   adapt   test   G00030   Male
G00030S1183.wav   British   adapt   test   G00030   Male
G00030S1184.wav   British   adapt   test   G00030   Male
G00030S1185.wav   British   adapt   test   G00030   Male
G00030S1186.wav   British   adapt   test   G00030   Male
G00030S1187.wav   British   adapt   test   G00030   Male
G00030S1188.wav   British   adapt   test   G00030   Male
G00030S1189.wav   British   adapt   test   G00030   Male
G00030S1190.wav   British   adapt   test   G00030   Male
G00030S1191.wav   British   adapt   test   G00030   Male
G00030S1192.wav   British   adapt   test   G00030   Male
G00030S1193.wav   British   adapt   test   G00030   Male
G00030S1194.wav   British   adapt   test   G00030   Male
G00030S1195.wav   British   adapt   test   G00030   Male
G00030S1196.wav   British   adapt   test   G00030   Male
G00030S1197.wav   British   adapt   test   G00030   Male
G00030S1198.wav   British   adapt   test   G00030   Male
G00030S1199.wav   British   adapt   test   G00030   Male
G00030S1200.wav   British   adapt   test   G00030   Male
G00030S1201.wav   British   adapt   test   G00030   Male
G00030S1202.wav   British   adapt   test   G00030   Male
G00030S1203.wav   British   adapt   test   G00030   Male
G00030S1204.wav   British   adapt   test   G00030   Male
G00030S1205.wav   British   adapt   test   G00030   Male
G00030S1206.wav   British   adapt   test   G00030   Male
G00030S1207.wav   British   adapt   test   G00030   Male
G00030S1208.wav   British   adapt   test   G00030   Male
G00030S1209.wav   British   adapt   test   G00030   Male
G00030S1210.wav   British   adapt   test   G00030   Male
G00030S1211.wav   British   adapt   test   G00030   Male
G00030S1212.wav   British   adapt   test   G00030   Male
G00030S1213.wav   British   adapt   test   G00030   Male
G00034S1170.wav   British   adapt   test   G00034   Male
G00034S1171.wav   British   adapt   test   G00034   Male
G00034S1172.wav   British   adapt   test   G00034   Male
G00034S1173.wav   British   adapt   test   G00034   Male
G00034S1174.wav   British   adapt   test   G00034   Male
G00034S1175.wav   British   adapt   test   G00034   Male
G00034S1176.wav   British   adapt   test   G00034   Male
G00034S1177.wav   British   adapt   test   G00034   Male
G00034S1178.wav   British   adapt   test   G00034   Male
G00034S1179.wav   British   adapt   test   G00034   Male
G00034S1180.wav   British   adapt   test   G00034   Male
G00034S1181.wav   British   adapt   test   G00034   Male
G00034S1182.wav   British   adapt   test   G00034   Male
G00034S1183.wav   British   adapt   test   G00034   Male
G00034S1184.wav   British   adapt   test   G00034   Male
G00034S1185.wav   British   adapt   test   G00034   Male
G00034S1186.wav   British   adapt   test   G00034   Male
G00034S1187.wav   British   adapt   test   G00034   Male
G00034S1188.wav   British   adapt   test   G00034   Male
G00034S1189.wav   British   adapt   test   G00034   Male
G00034S1190.wav   British   adapt   test   G00034   Male
G00034S1191.wav   British   adapt   test   G00034   Male
G00034S1192.wav   British   adapt   test   G00034   Male
G00034S1193.wav   British   adapt   test   G00034   Male
G00034S1194.wav   British   adapt   test   G00034   Male
G00034S1195.wav   British   adapt   test   G00034   Male
G00034S1196.wav   British   adapt   test   G00034   Male
G00034S1197.wav   British   adapt   test   G00034   Male
